stop_name;direction_id;ligne;stop_id;stop_id_gtfs;stop_name_gtfs;jaccard;distance
LA DEFENSEMETRORERTRAM;0;141;135;StopPoint:59:4024109;LA DEFENSEMETRORERTRAMWAY;0.022135538;26.21758136
BOIELDIEU;0;141;144;StopPoint:59:4024260;BOIELDIEU;0;43.65296177
MAIRIE DE PUTEAUX;0;141;151;StopPoint:59:4023966;MAIRIE DE PUTEAUX;0;27.20577216
GARE DE PUTEAUX;0;141;157;StopPoint:59:6309166;GARE DE PUTEAUX;0;32.64230035
PALISSY;0;141;164;StopPoint:59:6309111;PALISSY;0;6.489466312
LES BERGERES;0;141;100;StopPoint:59:4024119;LES BERGERES;0;18.87626771
FELIX FAURE;0;141;105;StopPoint:59:4024851;FELIX FAURE;0;9.557942216
LIBERTEPLAIDEURS;0;141;111;StopPoint:59:4023975;LIBERTE  PLAIDEURS;0.064585653;8.76204678
ROMAIN ROLLAND;0;141;118;StopPoint:59:4023976;ROMAIN ROLLAND;0;50.47159273
PLAIDEURSVAILLANT COUTURIER;0;141;125;StopPoint:59:4023978;PLAIDEURS  VAILLANTCOUTURIER;0.007714181;16.11179606
LES CHAILLIERS;0;141;133;StopPoint:59:4023980;LES CHAILLIERS;0;83.80798521
EUGENE SUE;0;141;137;StopPoint:59:4023211;EUGENE SUE;0;16.36277448
VOLTAIRE;0;141;143;StopPoint:59:4024576;VOLTAIRE;0;15.1187704
FABRE DEGLANTINE;0;141;150;StopPoint:59:4024578;FABRE DEGLANTINE;0;17.09488408
RUE DES FOLIES;0;141;156;StopPoint:59:4023987;RUE DES FOLIES;0;34.12460042
EDMOND ROSTAND;0;141;163;StopPoint:59:4023989;EDMOND ROSTAND;0;22.02883675
SAINT EXUPERY;0;141;99;StopPoint:59:4024138;SAINTEXUPERY;0.033908217;92.76816775
LA PAIX;0;141;104;StopPoint:59:4109846;LA PAIX;0;3.079942501
RACINE;0;141;110;StopPoint:59:4109848;RACINE;0;13.17827856
AVENUE DU MONT VALERIEN;0;141;117;StopPoint:59:4024144;AVENUE DU MONT VALERIEN;0;27.47488037
VICTORIEN SARDOU;0;141;124;StopPoint:59:4023999;VICTORIEN SARDOU;0;12.87865083
LES MAZURIERES;0;141;132;StopPoint:59:4024001;LES MAZURIERES;0;67.29974396
FOUILLEUSE;0;141;28;StopPoint:59:4024003;FOUILLEUSE;0;33.6499243
CARREY DE BELLEMARE;0;141;142;StopPoint:59:4024005;CARREY DE BELLEMARE;0;61.7180679
DUMOURIEZ;0;141;149;StopPoint:59:4024154;DUMOURIEZ;0;9.365523591
HENRI REGNAULT;0;141;155;StopPoint:59:4024009;HENRI REGNAULT;0;15.42746677
OTIS MYGATT;0;141;162;StopPoint:59:4024011;OTIS MYGATT;0;44.14154552
EUGENE SUE;0;141;252;StopPoint:59:4023211;EUGENE SUE;0;16.362774
BOULEVARD DE SEINE;0;141;184;StopPoint:59:4024334;BOULEVARD DE LA SEINE;0.028511014;295.6609003
LANNES;0;141;185;StopPoint:59:4024332;LANNES;0;22.11381698
GENERAL LECLERC;0;141;187;StopPoint:59:4024084;GENERAL LECLERC;0;25.16806954
FAIDHERBE RER;0;141;188;StopPoint:59:4024086;NANTERRE  VILLE RER  FAIDHERBE;0.114729587;2.640830954
NANTERRE VILLE RER;0;141;189;StopPoint:59:7069335;NANTERRE  VILLE RER;0.008685518;16.35218848
JULES QUENTIN;0;141;190;StopPoint:59:4024088;JULES QUENTIN;0;31.88798727
LES GOULVENTS;0;141;191;StopPoint:59:3877800;LES GOULVENTS;0;61.72794864
FOCH;0;141;192;StopPoint:59:3877798;FOCH;0;46.8333229
PLACE DE LA BOULELENINE;0;141;193;StopPoint:59:7069339;PLACE DE LA BOULE  LENINE;0.02150376;50.91695485
PIERRESERGENT;0;141;194;StopPoint:59:7069311;PIERRE SERGENT;0.015749016;17.13775993
08-may-45;0;141;195;StopPoint:59:5761357;8 MAI 1945;0.454455274;51.94056853
COLLEGE PASSYBUZENVAL;0;141;196;StopPoint:59:4025016;COLLEGE PASSY  BUZENVAL;0.044220991;79.92685316
EUGENE SUE;1;141;253;StopPoint:59:4023212;EUGENE SUE;0;23.665978
CENTRE M DANIELOU;1;141;168;StopPoint:59:4023217;CENTRE MADELEINE DANIELOU;0.040735806;29.32353694
LYCEE DE RUEIL;1;141;6;StopPoint:59:4024014;LYCEE DE RUEIL;0;22.48623682
OTIS MYGATT;1;141;98;StopPoint:59:4024012;OTIS MYGATT;0;13.9528141
HENRI REGNAULT;1;141;103;StopPoint:59:4024010;HENRI REGNAULT;0;13.35810338
DUMOURIEZ;1;141;109;StopPoint:59:4024008;DUMOURIEZ;0;43.71547843
CARREY DE BELLEMARE;1;141;116;StopPoint:59:4024006;CARREY DE BELLEMARE;0;24.54876934
FOUILLEUSE;1;141;123;StopPoint:59:4024004;FOUILLEUSE;0;18.24307525
LES MAZURIERES;1;141;131;StopPoint:59:4024002;LES MAZURIERES;0;40.86444518
VICTORIEN SARDOU;1;141;136;StopPoint:59:4024000;VICTORIEN SARDOU;0;44.03150589
AVENUE DU MONT VALERIEN;1;141;141;StopPoint:59:4024145;AVENUE DU MONT VALERIEN;0;81.9049827
RACINE;1;141;148;StopPoint:59:4109849;RACINE;0;21.61187296
LA PAIX;1;141;154;StopPoint:59:4109847;LA PAIX;0;18.22457343
SAINT EXUPERY;1;141;161;StopPoint:59:4023992;SAINTEXUPERY;0.033908217;64.00754491
EDMOND ROSTAND;1;141;97;StopPoint:59:5251785;EDMOND ROSTAND;0;23.50230212
RUE DES FOLIES;1;141;102;StopPoint:59:4023988;RUE DES FOLIES;0;20.81117427
FABRE DEGLANTINE;1;141;108;StopPoint:59:5150151;FABRE DEGLANTINE;0;30.3818023
VOLTAIRE;1;141;115;StopPoint:59:4024577;VOLTAIRE;0;25.04142503
EUGENE SUE;1;141;122;StopPoint:59:4023212;EUGENE SUE;0;23.6659775
LES CHAILLIERS;1;141;130;StopPoint:59:4023981;LES CHAILLIERS;0;16.35227441
PLAIDEURSVAILLANT COUTURIER;1;141;158;StopPoint:59:4023979;PLAIDEURS  VAILLANTCOUTURIER;0.007714181;23.226733
ROMAIN ROLLAND;1;141;140;StopPoint:59:4023977;ROMAIN ROLLAND;0;28.39372367
LIBERTEPLAIDEURS;1;141;147;StopPoint:59:4024903;LIBERTE  PLAIDEURS;0.064585653;23.34163882
FELIX FAURE;1;141;153;StopPoint:59:4024017;FELIX FAURE;0;72.72277461
LES BERGERES;1;141;160;StopPoint:59:6309080;LES BERGERES;0;19.61370527
PALISSY;1;141;96;StopPoint:59:4024118;PALISSY;0;17.11773907
GARE DE PUTEAUX;1;141;101;StopPoint:59:6309084;GARE DE PUTEAUX;0;9.970323178
MAIRIE DE PUTEAUX;1;141;107;StopPoint:59:6309124;MAIRIE DE PUTEAUX;0;33.00408961
BOIELDIEU;1;141;114;StopPoint:59:4024112;BOIELDIEU;0;27.0595181
LES BOUVETS;1;141;121;StopPoint:59:6195743;LES BOUVETS;0;29.34778987
COLLEGE PASSYBUZENVAL;1;141;197;StopPoint:59:4023215;COLLEGE PASSY  BUZENVAL;0.044220991;162.0556435
08-may-45;1;141;198;StopPoint:59:5761356;8 MAI 1945;0.454455274;29.55785862
PIERRESERGENT;1;141;200;StopPoint:59:7069310;PIERRE SERGENT;0.015749016;22.124908
PLACE DE LA BOULELENINE;1;141;201;StopPoint:59:4024095;PLACE DE LA BOULE  LENINE;0.02150376;21.50219619
FOCH;1;141;202;StopPoint:59:3877797;FOCH;0;13.53951943
LES GOULVENTS;1;141;203;StopPoint:59:3877799;LES GOULVENTS;0;17.07069231
JULES QUENTIN;1;141;204;StopPoint:59:4023609;JULES QUENTIN;0;26.6554244
NANTERRE VILLE RER;1;141;205;StopPoint:59:5150172;NANTERRE  VILLE RER;0.008685518;72.62776192
GENERAL LECLERC;1;141;206;StopPoint:59:4024085;GENERAL LECLERC;0;18.31953167
LANNES;1;141;208;StopPoint:59:4024331;LANNES;0;35.71618854
BOULEVARD DE SEINE;1;141;209;StopPoint:59:4024333;BOULEVARD DE LA SEINE;0.028511014;284.2567417
LA DEFENSE;0;144;345;StopPoint:59:4024168;LA DEFENSEMETRORERTRAMWAY;NA;NA
BOIELDIEU;0;144;326;StopPoint:59:4024260;BOIELDIEU;0;26.64820711
MAIRIE  ANATOLE FRANCE;0;144;368;StopPoint:59:6810200;MAIRIE  ANATOLE FRANCE;0;41.02010426
MARCHE DE PUTEAUX;0;144;376;StopPoint:59:6309094;MARCHE DE PUTEAUX;0;15.11844012
WALLACEJAURES;0;144;297;StopPoint:59:6309132;WALLACE  JAURES;0.077041793;36.14123589
BAS ROGERS;0;144;305;StopPoint:59:6309096;BAS ROGERS;0;9.081655906
DE PRESSENSE;0;144;314;StopPoint:59:4024205;DE PRESSENSE;0;17.89862474
POMPIDOU;0;144;321;StopPoint:59:4024265;POMPIDOU;0;19.18302707
JEAN MACE;0;144;328;StopPoint:59:4024266;JEAN MACE;0;16.02766874
HENRI IV;0;144;72;StopPoint:59:4023012;HENRI IV;0;15.12772122
ESTIENNE DORVES;0;144;333;StopPoint:59:4024267;DESTIENNE DORVES;0.014334234;36.91571518
MAIRIE DE SURESNES;0;144;338;StopPoint:59:4024268;MAIRIE DE SURESNES  CARNOT;0.064398514;13.48089274
SURESNES DE GAULLE;0;144;344;StopPoint:59:4024269;SURESNES DE GAULLE;0;55.41938357
LONGCHAMP;0;144;350;StopPoint:59:4024270;LONGCHAMP;0;18.1241781
GARIBALDI;0;144;366;StopPoint:59:5251768;GARIBALDI;0;91.19318235
VAL DOR;0;144;375;StopPoint:59:4024216;VAL DOR;0;20.40822319
CROIX DU ROY;0;144;296;StopPoint:59:4024218;CROIX DU ROY;0;10.09723329
PLACE JEAN JAURES;0;144;304;StopPoint:59:4024274;PLACE JEAN JAURES;0;10.2991627
STRESEMANN;0;144;313;StopPoint:59:4024560;STRESEMANN;0;22.13158991
PLACE DE LA PAIX;0;144;320;StopPoint:59:6951530;PLACE DE LA PAIX;0;37.40987194
LT COLONEL DE MONTBRISON;0;144;327;StopPoint:59:4024225;LIEUTENANTCOLONEL DE MONTBRISON;0.064003511;17.3121475
DUNANT;0;144;332;StopPoint:59:4024227;DUNANT;0;19.30063211
PLACE BESCHE;0;144;337;StopPoint:59:4025030;PLACE BESCHE;0;14.6364785
ZURICH;0;144;343;StopPoint:59:4025032;ZURICH;0;17.24620004
PLACE RICHELIEU;0;144;349;StopPoint:59:4025034;PLACE RICHELIEU;0;23.3346672
HOPITAL STELL;0;144;364;StopPoint:59:4025036;HOPITAL STELL;0;82.46534757
MAIRIE DE RUEIL;0;144;374;StopPoint:59:4025037;MAIRIE DE RUEIL;0;14.47124617
ALBERT 1ERRUEIL VILLE;0;144;295;StopPoint:59:4025039;ALBERT 1ER  RUEIL  VILLE;0.056500457;5.969322599
BAUDIN;0;144;303;StopPoint:59:4025040;BAUDIN;0;29.87646433
COLMAR;0;144;312;StopPoint:59:4025042;COLMAR;0;22.21431314
LA DEFENSE NAVETTE;0;144;1143;StopPoint:59:4024259;LA DEFENSEMETRORERTRAMWAY;0.22544522;32.28947472
PONT DE SURESNES;0;144;73;StopPoint:59:4023013;PONT DE SURESNES;0;13.90875741
RUE DES BOURETS;0;144;74;StopPoint:59:4024538;RUE DES BOURETS  PONT DE SURESNES;0.049992154;19.01906996
MARCHE DE PUTEAUX;0;144;307;StopPoint:59:6309106;MARCHE DE PUTEAUX;0;12.67408346
RUEILMALMAISON RER;1;144;315;StopPoint:59:4024244;RUEILMALMAISON RER;0;8.64718013
COLMAR;1;144;348;StopPoint:59:4025043;COLMAR;0;27.56641078
BAUDIN;1;144;362;StopPoint:59:4025041;BAUDIN;0;122.1827696
RUEIL VILLE;1;144;373;StopPoint:59:4025046;RUEIL  VILLE;0.020042113;14.21375912
MAIRIE DE RUEIL;1;144;294;StopPoint:59:4025038;MAIRIE DE RUEIL;0;38.17185263
EGLISE DE RUEIL;1;144;302;StopPoint:59:4025047;EGLISE DE RUEIL;0;5.003949888
PLACE RICHELIEU;1;144;311;StopPoint:59:4025035;PLACE RICHELIEU;0;31.79232379
ZURICH;1;144;319;StopPoint:59:4025033;ZURICH;0;25.83339066
PLACE BESCHE;1;144;325;StopPoint:59:4024230;PLACE BESCHE;0;8.654562474
DUNANT;1;144;331;StopPoint:59:4024228;DUNANT;0;6.89875344
LT COLONEL DE MONTBRISON;1;144;336;StopPoint:59:4024226;LIEUTENANTCOLONEL DE MONTBRISON;0.064003511;11.7425356
PLACE DE LA PAIX;1;144;342;StopPoint:59:5251799;PLACE DE LA PAIX;0;7.207314017
STRESEMANN;1;144;347;StopPoint:59:4024559;STRESEMANN;0;21.25952765
PLACE JEAN JAURES;1;144;356;StopPoint:59:4024221;PLACE JEAN JAURES;0;3.817837664
CROIX DU ROY;1;144;372;StopPoint:59:4024219;CROIX DU ROY;0;1.291880732
VAL DOR;1;144;293;StopPoint:59:4024217;VAL DOR;0;83.40848114
GARIBALDI;1;144;301;StopPoint:59:5251769;GARIBALDI;0;48.97416586
LONGCHAMP;1;144;310;StopPoint:59:5251767;LONGCHAMP;0;20.19388535
SURESNES DE GAULLE;1;144;324;StopPoint:59:4024185;SURESNES DE GAULLE;0;36.89787508
MAIRIE DE SURESNES;1;144;318;StopPoint:59:4024186;MAIRIE DE SURESNES;0;9.804264592
HENRI IV;1;144;75;StopPoint:59:4024249;HENRI IV;0;12.37313471
PAGES;1;144;330;StopPoint:59:4024250;PAGES;0;13.97049229
COMMANDANT RIVIERE;1;144;335;StopPoint:59:4024251;COMMANDANT RIVIERE;0;13.86167686
POMPIDOU;1;144;341;StopPoint:59:4024189;POMPIDOU;0;10.20947954
DE PRESSENSE;1;144;346;StopPoint:59:4024253;DE PRESSENSE;0;26.40849215
RESIDENCE VERDUN;1;144;352;StopPoint:59:6309102;RESIDENCE VERDUN;0;21.60572169
BAS ROGERS;1;144;371;StopPoint:59:6309103;BAS ROGERS;0;42.73800665
WALLACEEEICHENBERGER;1;144;292;StopPoint:59:4024255;WALLACE  EUGENE EICHENBERGER;0.063908259;39.87838247
MAIRIEEGLISE;1;144;300;StopPoint:59:6309165;MAIRIE  EGLISE;0.0741799;81.84682182
MAIRIE DE PUTEAUX;1;144;309;StopPoint:59:6309124;MAIRIE DE PUTEAUX;0;41.81084742
BOIELDIEU;1;144;317;StopPoint:59:4024112;BOIELDIEU;0;10.3227718
LES BOUVETS;1;144;70;StopPoint:59:6195743;LES BOUVETS;0;29.34778987
VILLERER;0;157;1092;StopPoint:59:5150172;NANTERRE  VILLE RER;0.192354592;87.48930859
GENERAL LECLERC;0;157;1093;StopPoint:59:4024085;GENERAL LECLERC;0;14.44464641
VOLTAIRE;0;157;1094;StopPoint:59:4024329;VOLTAIRE;0;13.39916716
LANNES;0;157;1095;StopPoint:59:4024331;LANNES;0;30.39397139
PONT DE NEUILLYMETRO;0;157;377;StopPoint:59:4024288;PONT DE NEUILLYMETRO;0;137.1982655
PONT DE NEUILLYRIVE GAUCHE;0;157;1069;StopPoint:59:3877769;PONT DE NEUILLY  RIVE GAUCHE;0.024624449;66.25674654
RD 7PONT DE NEUILLY;0;157;1070;StopPoint:59:4015824;RD 7  PONT DE NEUILLY;0.030138774;25.58888003
BELLINI;0;157;1071;StopPoint:59:4015825;BELLINI;0;51.00697211
SOLJENITSYNE;0;157;1072;StopPoint:59:4024293;SOLJENITSYNE;0;64.0608798
SQUARE LBLUM;0;157;1073;StopPoint:59:4024295;SQUARE LEON BLUM;0.081441346;20.61243743
GODEFROY;0;157;1074;StopPoint:59:4015826;GODEFROY;0;55.69919212
HOPITALPONT DE PUTEAUX;0;157;1075;StopPoint:59:6810176;HOPITAL  PONT DE PUTEAUX;0.033012443;10.58762465
WALLACEJJAURES;0;157;1076;StopPoint:59:6309163;WALLACE  JEAN JAURES;0.122485299;18.30011168
WALLACEEEICHENBERGER;0;157;1077;StopPoint:59:4024255;WALLACE  EUGENE EICHENBERGER;0.063908259;32.32431323
GARE DE PUTEAUX;0;157;1078;StopPoint:59:4024303;GARE DE PUTEAUX;0;10.91874162
VICTOR HUGO;0;157;1079;StopPoint:59:4024304;VICTOR HUGO;0;13.96717309
CAPITAINE FERBER;0;157;1080;StopPoint:59:6951518;CAPITAINE FERBER;0;11.90681897
LYCEE PLANGEVIN;0;157;1081;StopPoint:59:4024308;LYCEE PAUL LANGEVIN;0.046485874;7.296224292
LES PARECHAUX;0;157;1082;StopPoint:59:6951514;LES PARECHAUX;0;20.94317831
LIBERTEPLAIDEURS;0;157;1083;StopPoint:59:4024311;LIBERTE  PLAIDEURS;0.064585653;17.60658211
VERDUN;0;157;1084;StopPoint:59:6578331;VERDUN;0;39.85372658
LES ALOUETTES;0;157;1085;StopPoint:59:4024314;LES ALOUETTES;0;7.422542099
CLEMENCEAUSADI CARNOT;0;157;1086;StopPoint:59:4024316;CLEMENCEAU  SADI CARNOT;0.040646891;13.40646493
SCARNOTJOLIOT CURIE;0;157;1087;StopPoint:59:4024318;SADI CARNOT  JOLIOT CURIE;0.100771197;33.58548763
LES VENETS;0;157;1088;StopPoint:59:7069314;LES VENETS;0;8.908625373
PLAINCHAMP;0;157;1089;StopPoint:59:7069315;PLAINCHAMP;0;19.30746412
RUE DES ANCIENNES MAIRIES;0;157;1090;StopPoint:59:7069317;RUE DES ANCIENNES MAIRIES;0;41.64618664
MAURICE THOREZ;0;157;1091;StopPoint:59:6578385;MAURICE THOREZ;0;5.565174202
SQUARE LBLUM;1;157;1116;StopPoint:59:4024296;SQUARE LEON BLUM;0.081441346;20.52178182
SOLJENITSYNE;1;157;1117;StopPoint:59:4024294;SOLJENITSYNE;0;19.57969454
PONT DE NEUILLYRIVE GAUCHE;1;157;1118;StopPoint:59:4024343;PONT DE NEUILLY  RIVE GAUCHE;0.024624449;5.73227353
